ID,Ape,Background,Eyes,Glasses,Jewelry,Headwear,Mouth,Outfit,Ape%,Background%,Eyes%,Glasses%,Jewelry%,Headwear%,Mouth%,Outfit%,Statistical Rarity,Inverse SR Rank,SR Percentile,Trait Count,Inverse TC Rarity,Rarity,Final Rank,ID,Glitched?
3700,Bruno,Sprayed Wall,Yellow And Blue,None,None,Reverse Hat,Nothing,JÃ¤germeister Hoodie,"10,83%","5,30%","10,22%","64,95%","62,75%","3,76%","65,90%","1,69%","0,0000001",1473,"39,00",5,"63,89","51,44",2340,3700,N
1327,Lou,Bright Sky,Grey And Yellow,Heart Sunglasses,None,None,Nothing,Chef's Jacket,"12,05%","7,18%","12,13%","4,42%","62,75%","52,08%","65,90%","1,01%","0,0000001",1472,"38,97",5,"63,89","51,43",2341,1327,N
3424,Ham,Sprayed Wall,Brown And Orange,None,Septum Piercing,None,Nothing,Blue Camo Shirt,"9,74%","5,30%","10,38%","64,95%","3,47%","52,08%","65,90%","2,44%","0,000000101",1471,"38,95",5,"63,89","51,42",2342,3424,N
1393,Robin,Abstract Red_Blue,Blue And Orange,None,None,None,Cigar,Rainbow Pin Suit & Tie,"11,04%","4,87%","22,00%","64,95%","62,75%","52,08%","4,00%","1,01%","0,000000101",1470,"38,92",5,"63,89","51,40",2343,1393,N
2835,Ham,Ones & Zeros,Orange And Blue,None,None,None,Lollipop,Ripped Yellow Longsleeve,"9,74%","5,30%","21,66%","64,95%","62,75%","52,08%","5,03%","0,85%","0,000000101",1469,"38,89",5,"63,89","51,39",2344,2835,N
822,Whitney,Rainbow,Blue And Orange,None,None,Luart Helmet,Nothing,Fantom Sweater,"10,46%","9,56%","22,00%","64,95%","62,75%","0,95%","65,90%","1,80%","0,000000101",1468,"38,87",5,"63,89","51,38",2345,822,N
577,Ham,Red & Green Aura,Brown And Orange,None,Golden Nose Ring,None,Nothing,Rich Old White Male Tee,"9,74%","6,80%","10,38%","64,95%","5,56%","52,08%","65,90%","1,19%","0,000000102",1467,"38,84",5,"63,89","51,36",2346,577,N
2371,Robin,Rainbow,Orange And Blue,None,Bitcoin Chain,None,Nothing,Doctor's Outfit,"11,04%","9,56%","21,66%","64,95%","2,70%","52,08%","65,90%","0,74%","0,000000102",1466,"38,81",5,"63,89","51,35",2347,2371,N
949,Albert,Gold Flakes,Green And Orange,Deal With It,None,None,Nothing,Anarchy Jacket,"10,83%","6,33%","13,66%","5,03%","62,75%","52,08%","65,90%","1,01%","0,000000102",1465,"38,79",5,"63,89","51,34",2348,949,N
3096,Juanita,Sprayed Wall,Orange And Blue,None,None,Gold Crown,Nothing,Thorchain Hoodie & Jacket,"11,25%","5,30%","21,66%","64,95%","62,75%","1,11%","65,90%","2,65%","0,000000102",1464,"38,76",5,"63,89","51,32",2349,3096,N
3208,Robin,Gold Flakes,Brown And Orange,None,None,None,Respirator,Blue Jacket,"11,04%","6,33%","10,38%","64,95%","62,75%","52,08%","2,28%","2,91%","0,000000102",1463,"38,73",5,"63,89","51,31",2350,3208,N
12,Ham,Ones & Zeros,Grey And Yellow,None,None,ArtsyApes Cap,Nothing,Catchphrase Ripped Tee,"9,74%","5,30%","12,13%","64,95%","62,75%","4,05%","65,90%","1,51%","0,000000103",1462,"38,71",5,"63,89","51,30",2351,12,N
401,Whitney,Brick Wall,Grey And Yellow,Pilot Sunglasses,None,None,Nothing,100 Emoji Swag Tee,"10,46%","6,09%","12,13%","5,43%","62,75%","52,08%","65,90%","1,14%","0,000000103",1461,"38,68",5,"63,89","51,28",2352,401,N
1195,Gordo,Gold Flakes,Grey And Yellow,None,Golden Eyebrow Piercing,None,Nothing,Green Puffer Jacket,"10,19%","6,33%","12,13%","64,95%","2,62%","52,08%","65,90%","2,25%","0,000000103",1460,"38,66",5,"63,89","51,27",2353,1195,N
1232,Bruno,Rainbow,Green And Orange,None,None,Gold Halo,Nothing,Go ***** Yourself Tee,"10,83%","9,56%","13,66%","64,95%","62,75%","2,33%","65,90%","1,16%","0,000000103",1459,"38,63",5,"63,89","51,26",2354,1232,N
1745,Robin,Mountains,Blue And Orange,None,None,None,Nothing,None,"11,04%","5,61%","22,00%","64,95%","62,75%","52,08%","65,90%","2,52%","0,0000048",111,"2,94",3,"99,58","51,26",2355,1745,N
3144,Albert,Deep Blue,Grey And Yellow,None,None,Reverse Hat,Nothing,Rainbow Pin Suit & Tie,"10,83%","7,73%","12,13%","64,95%","62,75%","3,76%","65,90%","1,01%","0,000000103",1458,"38,60",5,"63,89","51,24",2356,3144,N
2719,Gordo,Abstract White_Blue,Orange And Blue,None,None,Devil Horns,Nothing,Guy Fieri Flame Shirt,"10,19%","5,19%","21,66%","64,95%","62,75%","3,10%","65,90%","1,09%","0,000000103",1457,"38,58",5,"63,89","51,23",2357,2719,N
2183,Bruno,Red & Green Aura,Brown And Orange,None,None,ArtsyApes Cap,Nothing,Dappimg Tee,"10,83%","6,80%","10,38%","64,95%","62,75%","4,05%","65,90%","1,24%","0,000000104",1456,"38,55",5,"63,89","51,22",2358,2183,N
1365,Robin,Deep Green,Grey And Yellow,3D,None,None,Nothing,Catchphrase Ripped Tee,"11,04%","6,43%","12,13%","3,71%","62,75%","52,08%","65,90%","1,51%","0,000000104",1455,"38,52",5,"63,89","51,20",2359,1365,N
3594,Bruno,Matrix,Green And Orange,Flower Power,None,None,Nothing,Ethereum Hoodie,"10,83%","4,21%","13,66%","3,52%","62,75%","52,08%","65,90%","2,20%","0,000000104",1454,"38,50",5,"63,89","51,19",2360,3594,N
480,Robin,Sunny Beach,Grey And Yellow,Pilot Sunglasses,None,None,Nothing,White Tee Blue Shirt,"11,04%","3,18%","12,13%","5,43%","62,75%","52,08%","65,90%","2,09%","0,000000104",1453,"38,47",5,"63,89","51,18",2361,480,N
2285,Ham,Ones & Zeros,Orange And Blue,None,None,Luart Helmet,Nothing,Luna Tee,"9,74%","5,30%","21,66%","64,95%","62,75%","0,95%","65,90%","3,65%","0,000000104",1452,"38,44",5,"63,89","51,16",2362,2285,N
3321,Whitney,Brick Wall,Blue And Orange,None,None,None,Nothing,None,"10,46%","6,09%","22,00%","64,95%","62,75%","52,08%","65,90%","2,52%","0,00000493",104,"2,75",3,"99,58","51,16",2363,3321,N
3180,Ham,Half-Sprayed Wall,Grey And Yellow,None,Double Ear Piercing,None,Nothing,JÃ¤germeister Hoodie,"9,74%","6,99%","12,13%","64,95%","3,36%","52,08%","65,90%","1,69%","0,000000105",1451,"38,42",5,"63,89","51,15",2364,3180,N
1229,Robin,Brick Wall,Yellow And Blue,None,None,None,Cigar,Fantom Sweater,"11,04%","6,09%","10,22%","64,95%","62,75%","52,08%","4,00%","1,80%","0,000000105",1450,"38,39",5,"63,89","51,14",2365,1229,N
29,Ham,Space Silver,Brown And Orange,Heart Sunglasses,None,None,Nothing,JÃ¤germeister Hoodie,"9,74%","6,43%","10,38%","4,42%","62,75%","52,08%","65,90%","1,69%","0,000000105",1449,"38,36",5,"63,89","51,13",2366,29,N
1295,Ham,Mountains,Grey And Yellow,None,None,None,Lollipop,Black Turtleneck,"9,74%","5,61%","12,13%","64,95%","62,75%","52,08%","5,03%","1,48%","0,000000105",1448,"38,34",5,"63,89","51,11",2367,1295,N
175,Albert,Space Gold,Grey And Yellow,None,None,None,Ganja,Colorbomb Tee,"10,83%","2,07%","12,13%","64,95%","62,75%","52,08%","5,75%","3,18%","0,000000105",1447,"38,31",5,"63,89","51,10",2368,175,N
34,Bruno,Mountains,Grey And Yellow,Clear Lenses Round,None,None,Nothing,Thorchain Hoodie,"10,83%","5,61%","12,13%","3,87%","62,75%","52,08%","65,90%","1,72%","0,000000106",1446,"38,28",5,"63,89","51,09",2369,34,N
3397,Juanita,Sunny Beach,Grey And Yellow,None,JÃ¤germeister Chain,None,Nothing,Luna Tee,"11,25%","3,18%","12,13%","64,95%","2,99%","52,08%","65,90%","3,65%","0,000000106",1445,"38,26",5,"63,89","51,07",2370,3397,N
1534,Albert,Matrix,Green And Orange,None,None,Chef's Hat,Nothing,Black Turtleneck,"10,83%","4,21%","13,66%","64,95%","62,75%","4,26%","65,90%","1,48%","0,000000106",1444,"38,23",5,"63,89","51,06",2371,1534,N
1533,Bruno,Deep Blue,Yellow And Blue,None,None,None,Cigar,Black Waistcoat,"10,83%","7,73%","10,22%","64,95%","62,75%","52,08%","4,00%","1,46%","0,000000106",1443,"38,20",5,"63,89","51,05",2372,1533,N
2380,Gordo,Space Gold,Green And Orange,None,None,ArtsyApes Cap,Nothing,"3,3 Tee","10,19%","2,07%","13,66%","64,95%","62,75%","4,05%","65,90%","3,39%","0,000000106",1442,"38,18",5,"63,89","51,03",2373,2380,N
2082,Ham,Half-Sprayed Wall,Orange And Blue,None,None,None,Nothing,None,"9,74%","6,99%","21,66%","64,95%","62,75%","52,08%","65,90%","2,52%","0,00000519",93,"2,46",3,"99,58","51,02",2374,2082,N
409,Jeff,Ones & Zeros,Brown And Orange,None,Golden Earring,None,Nothing,Plain White Shirt,"11,25%","5,30%","10,38%","64,95%","3,79%","52,08%","65,90%","2,04%","0,000000106",1441,"38,15",5,"63,89","51,02",2375,409,N
395,Robin,Sunny Beach,Yellow And Blue,Orange Shades,None,None,Nothing,Dopey Hoodie,"11,04%","3,18%","10,22%","6,35%","62,75%","52,08%","65,90%","2,17%","0,000000106",1440,"38,13",5,"63,89","51,01",2376,395,N
79,Whitney,Ones & Zeros,Purple And Green,None,None,Devil Horns,Nothing,Banana Bonanza Hoodie,"10,46%","5,30%","7,60%","64,95%","62,75%","3,10%","65,90%","3,04%","0,000000107",1439,"38,10",5,"63,89","50,99",2377,79,N
1932,Gordo,Abstract Red_Blue,Yellow And Blue,None,None,Visor Cap,Nothing,Hawaii Shirt,"10,19%","4,87%","10,22%","64,95%","62,75%","3,57%","65,90%","2,20%","0,000000107",1438,"38,07",5,"63,89","50,98",2378,1932,N
1094,Gordo,Gold Flakes,Blue And Orange,Green Cybernetic Visor,None,None,Nothing,Dopey Hoodie,"10,19%","6,33%","22,00%","1,62%","62,75%","52,08%","65,90%","2,17%","0,000000107",1437,"38,05",5,"63,89","50,97",2379,1094,N
2519,Gordo,Rainbow,Brown And Orange,None,None,Gold Halo,Nothing,JÃ¤germeister Hoodie,"10,19%","9,56%","10,38%","64,95%","62,75%","2,33%","65,90%","1,69%","0,000000107",1436,"38,02",5,"63,89","50,95",2380,2519,N
1701,Juanita,Bright Sky,Green And Orange,None,None,Propeller Hat,Nothing,MVVD Hoodie,"11,25%","7,18%","13,66%","64,95%","62,75%","4,02%","65,90%","0,90%","0,000000107",1435,"37,99",5,"63,89","50,94",2381,1701,N
2511,Jeff,Sprayed Wall,Grey And Yellow,Orange Shades,None,None,Nothing,Guy Fieri Flame Shirt,"11,25%","5,30%","12,13%","6,35%","62,75%","52,08%","65,90%","1,09%","0,000000107",1434,"37,97",5,"63,89","50,93",2382,2511,N
3312,Bruno,Half-Sprayed Wall,Purple And Green,None,None,Orange Beanie,Nothing,Fantom Sweater,"10,83%","6,99%","7,60%","64,95%","62,75%","3,87%","65,90%","1,80%","0,000000107",1433,"37,94",5,"63,89","50,91",2383,3312,N
3059,Whitney,Bright Sky,Orange And Blue,None,None,ArtsyApes Cap,Nothing,None,"10,46%","7,18%","21,66%","64,95%","62,75%","4,05%","65,90%","2,52%","0,000000445",603,"15,97",4,"85,84","50,90",2384,3059,N
2272,Lou,Mountains,Yellow And Blue,None,None,Gold Halo,Nothing,Ape College Jacket,"12,05%","5,61%","10,22%","64,95%","62,75%","2,33%","65,90%","2,49%","0,000000108",1432,"37,91",5,"63,89","50,90",2385,2272,N
769,Jeff,Deep Green,Brown And Orange,Clear Lenses Round,None,None,Nothing,Thorchain Hoodie,"11,25%","6,43%","10,38%","3,87%","62,75%","52,08%","65,90%","1,72%","0,000000108",1431,"37,89",5,"63,89","50,89",2386,769,N
20,Jeff,Gold Flakes,Grey And Yellow,None,Golden Nose Ring,None,Nothing,Anarchy Jacket,"11,25%","6,33%","12,13%","64,95%","5,56%","52,08%","65,90%","1,01%","0,000000108",1430,"37,86",5,"63,89","50,87",2387,20,N
2550,Jeff,Gold Flakes,Blue And Orange,None,None,None,Party Whistle,None,"11,25%","6,33%","22,00%","64,95%","62,75%","52,08%","5,35%","2,52%","0,000000447",600,"15,89",4,"85,84","50,86",2388,2550,N
3765,Robin,Gold Flakes,Purple And Green,None,JÃ¤germeister Chain,None,Nothing,Banana Bonanza Hoodie,"11,04%","6,33%","7,60%","64,95%","2,99%","52,08%","65,90%","3,04%","0,000000108",1429,"37,83",5,"63,89","50,86",2389,3765,N
1724,Jeff,Brick Wall,Brown And Orange,None,Golden Earring,None,Nothing,Fantom Sweater,"11,25%","6,09%","10,38%","64,95%","3,79%","52,08%","65,90%","1,80%","0,000000108",1428,"37,81",5,"63,89","50,85",2390,1724,N
1936,Gordo,Space Gold,Blue And Orange,None,None,None,Lollipop,Hawaii Shirt,"10,19%","2,07%","22,00%","64,95%","62,75%","52,08%","5,03%","2,20%","0,000000109",1427,"37,78",5,"63,89","50,83",2391,1936,N
9,Whitney,Red & Green Aura,Yellow And Blue,None,Cross Earring,None,Nothing,Stebo Sweater,"10,46%","6,80%","10,22%","64,95%","3,10%","52,08%","65,90%","2,17%","0,000000109",1426,"37,75",5,"63,89","50,82",2392,9,N
3659,Juanita,Gold Flakes,Yellow And Blue,None,JÃ¤germeister Chain,None,Nothing,Green Puffer Jacket,"11,25%","6,33%","10,22%","64,95%","2,99%","52,08%","65,90%","2,25%","0,000000109",1425,"37,73",5,"63,89","50,81",2393,3659,N
3620,Lou,Deep Green,Orange And Blue,None,None,None,Lollipop,None,"12,05%","6,43%","21,66%","64,95%","62,75%","52,08%","5,03%","2,52%","0,000000451",596,"15,78",4,"85,84","50,81",2394,3620,N
1315,Ham,Space Silver,Brown And Orange,None,None,Beer Helmet,Nothing,Dopey Hoodie,"9,74%","6,43%","10,38%","64,95%","62,75%","2,89%","65,90%","2,17%","0,000000109",1424,"37,70",5,"63,89","50,79",2395,1315,N
2967,Gordo,Half-Sprayed Wall,Brown And Orange,None,Cross Necklace,None,Nothing,White Tee Blue Shirt,"10,19%","6,99%","10,38%","64,95%","3,18%","52,08%","65,90%","2,09%","0,00000011",1423,"37,68",5,"63,89","50,78",2396,2967,N
3212,Lou,Sunny Beach,Grey And Yellow,None,Silver Necklace,None,Nothing,Hawaii Shirt,"12,05%","3,18%","12,13%","64,95%","4,82%","52,08%","65,90%","2,20%","0,00000011",1422,"37,65",5,"63,89","50,77",2397,3212,N
2229,Lou,Abstract Red_Blue,Blue And Orange,None,Golden Earring,None,Nothing,Joker Suit,"12,05%","4,87%","22,00%","64,95%","3,79%","52,08%","65,90%","1,01%","0,00000011",1421,"37,62",5,"63,89","50,75",2398,2229,N
2905,Gordo,Abstract Red_Blue,Blue And Orange,None,None,Clown Wig,Nothing,Black Waistcoat,"10,19%","4,87%","22,00%","64,95%","62,75%","2,57%","65,90%","1,46%","0,00000011",1420,"37,60",5,"63,89","50,74",2399,2905,N
3523,Gordo,Half-Sprayed Wall,Purple And Green,None,JÃ¤germeister Chain,None,Nothing,Banana Bonanza Hoodie,"10,19%","6,99%","7,60%","64,95%","2,99%","52,08%","65,90%","3,04%","0,00000011",1419,"37,57",5,"63,89","50,73",2400,3523,N
2993,Whitney,Brick Wall,Purple And Green,None,None,Reverse Hat,Nothing,Green Puffer Jacket,"10,46%","6,09%","7,60%","64,95%","62,75%","3,76%","65,90%","2,25%","0,00000011",1418,"37,54",5,"63,89","50,71",2401,2993,N
2006,Albert,Red & Green Aura,Green And Orange,None,Golden Earring,None,Nothing,White Plain Tee,"10,83%","6,80%","13,66%","64,95%","3,79%","52,08%","65,90%","1,30%","0,00000011",1417,"37,52",5,"63,89","50,70",2402,2006,N
3521,Jeff,Abstract Red_Blue,Blue And Orange,None,None,Propeller Hat,Nothing,Ripped Yellow Longsleeve,"11,25%","4,87%","22,00%","64,95%","62,75%","4,02%","65,90%","0,85%","0,00000011",1416,"37,49",5,"63,89","50,69",2403,3521,N
3452,Bruno,Deep Blue,Grey And Yellow,None,None,Gold Crown,Nothing,Luna Tee,"10,83%","7,73%","12,13%","64,95%","62,75%","1,11%","65,90%","3,65%","0,000000111",1415,"37,46",5,"63,89","50,68",2404,3452,N
624,Ham,Abstract White_Blue,Green And Orange,None,Cross Earring,None,Nothing,Black Tee,"9,74%","5,19%","13,66%","64,95%","3,10%","52,08%","65,90%","2,33%","0,000000111",1414,"37,44",5,"63,89","50,66",2405,624,N
2159,Robin,Bright Sky,Yellow And Blue,None,None,Gold Halo,Nothing,Ethereum Hoodie,"11,04%","7,18%","10,22%","64,95%","62,75%","2,33%","65,90%","2,20%","0,000000111",1413,"37,41",5,"63,89","50,65",2406,2159,N
669,Gordo,Bright Sky,Grey And Yellow,Clear Lenses Round,None,None,Nothing,Catchphrase Ripped Tee,"10,19%","7,18%","12,13%","3,87%","62,75%","52,08%","65,90%","1,51%","0,000000111",1412,"37,38",5,"63,89","50,64",2407,669,N
1735,Jeff,Sunny Beach,Yellow And Blue,None,None,None,Nothing,MVVD Hoodie,"11,25%","3,18%","10,22%","64,95%","62,75%","52,08%","65,90%","0,90%","0,00000046",583,"15,44",4,"85,84","50,64",2408,1735,N
2616,Ham,Abstract Red_Blue,Yellow And Blue,None,None,Reverse Hat,Nothing,White Shirt & Blue Tie,"9,74%","4,87%","10,22%","64,95%","62,75%","3,76%","65,90%","2,28%","0,000000112",1411,"37,36",5,"63,89","50,62",2409,2616,N
367,Whitney,Deep Green,Blue And Orange,None,Double Ear Piercing,None,Nothing,Anarchy Jacket,"10,46%","6,43%","22,00%","64,95%","3,36%","52,08%","65,90%","1,01%","0,000000112",1410,"37,33",5,"63,89","50,61",2410,367,N
18,Whitney,Mountains,Blue And Orange,3D,None,None,Nothing,Guy Fieri Flame Shirt,"10,46%","5,61%","22,00%","3,71%","62,75%","52,08%","65,90%","1,09%","0,000000112",1409,"37,30",5,"63,89","50,60",2411,18,N
664,Juanita,Deep Blue,Brown And Orange,None,Golden Nose Ring,None,Nothing,Rainbow Pin Suit & Tie,"11,25%","7,73%","10,38%","64,95%","5,56%","52,08%","65,90%","1,01%","0,000000113",1408,"37,28",5,"63,89","50,58",2412,664,N
606,Jeff,Half-Sprayed Wall,Grey And Yellow,None,None,None,Bubblegum,ArtsyApes Brains Longsleeve,"11,25%","6,99%","12,13%","64,95%","62,75%","52,08%","3,89%","1,43%","0,000000113",1407,"37,25",5,"63,89","50,57",2413,606,N
3357,Jeff,Sprayed Wall,Green And Orange,Heart Sunglasses,None,None,Nothing,Black Waistcoat,"11,25%","5,30%","13,66%","4,42%","62,75%","52,08%","65,90%","1,46%","0,000000113",1406,"37,23",5,"63,89","50,56",2414,3357,N
2949,Ham,Abstract Red_Blue,Yellow And Blue,None,None,Visor Cap,Nothing,Blue Camo Shirt,"9,74%","4,87%","10,22%","64,95%","62,75%","3,57%","65,90%","2,44%","0,000000113",1405,"37,20",5,"63,89","50,54",2415,2949,N
3284,Lou,Abstract Red_Blue,Brown And Orange,Deal With It,None,None,Nothing,Thorchain Hoodie,"12,05%","4,87%","10,38%","5,03%","62,75%","52,08%","65,90%","1,72%","0,000000114",1404,"37,17",5,"63,89","50,53",2416,3284,N
1693,Robin,Bright Sky,Green And Orange,Pilot Sunglasses,None,None,Nothing,MVVD Hoodie,"11,04%","7,18%","13,66%","5,43%","62,75%","52,08%","65,90%","0,90%","0,000000114",1403,"37,15",5,"63,89","50,52",2417,1693,N
2576,Robin,Matrix,Brown And Orange,None,None,ArtsyApes Cap,Nothing,Dopey Hoodie,"11,04%","4,21%","10,38%","64,95%","62,75%","4,05%","65,90%","2,17%","0,000000114",1402,"37,12",5,"63,89","50,50",2418,2576,N
61,Jeff,Sunny Beach,Blue And Orange,Pilot Sunglasses,None,None,Nothing,Dappimg Tee,"11,25%","3,18%","22,00%","5,43%","62,75%","52,08%","65,90%","1,24%","0,000000114",1401,"37,09",5,"63,89","50,49",2419,61,N
948,Robin,Gold Flakes,Blue And Orange,None,None,Devil Horns,Nothing,Omega Hoodie,"11,04%","6,33%","22,00%","64,95%","62,75%","3,10%","65,90%","0,90%","0,000000115",1400,"37,07",5,"63,89","50,48",2420,948,N
1397,Juanita,Mountains,Blue And Orange,None,Bitcoin Chain,None,Nothing,Suit & Bow Tie,"11,25%","5,61%","22,00%","64,95%","2,70%","52,08%","65,90%","1,38%","0,000000115",1399,"37,04",5,"63,89","50,46",2421,1397,N
3645,Juanita,Red & Green Aura,Brown And Orange,None,Golden Eyebrow Piercing,None,Nothing,Ape College Jacket,"11,25%","6,80%","10,38%","64,95%","2,62%","52,08%","65,90%","2,49%","0,000000116",1398,"37,01",5,"63,89","50,45",2422,3645,N
3747,Ham,Gold Flakes,Yellow And Blue,None,Cross Earring,None,Nothing,ArtsyApes Tee,"9,74%","6,33%","10,22%","64,95%","3,10%","52,08%","65,90%","2,67%","0,000000116",1397,"36,99",5,"63,89","50,44",2423,3747,N
2795,Whitney,Abstract White_Blue,Yellow And Blue,None,Cross Earring,None,Nothing,Banana Bonanza Hoodie,"10,46%","5,19%","10,22%","64,95%","3,10%","52,08%","65,90%","3,04%","0,000000117",1396,"36,96",5,"63,89","50,42",2424,2795,N
1201,Bruno,Mountains,Purple And Green,None,None,Captain's Hat,Nothing,Ripped Black Shirt,"10,83%","5,61%","7,60%","64,95%","62,75%","4,18%","65,90%","2,25%","0,000000117",1395,"36,93",5,"63,89","50,41",2425,1201,N
670,Bruno,Brick Wall,Purple And Green,None,None,Clown Wig,Nothing,"3,3 Tee","10,83%","6,09%","7,60%","64,95%","62,75%","2,57%","65,90%","3,39%","0,000000117",1394,"36,91",5,"63,89","50,40",2426,670,N
3233,Ham,Deep Blue,Brown And Orange,None,Cross Earring,None,Nothing,Stebo Sweater,"9,74%","7,73%","10,38%","64,95%","3,10%","52,08%","65,90%","2,17%","0,000000117",1393,"36,88",5,"63,89","50,38",2427,3233,N
550,Lou,Sprayed Wall,Grey And Yellow,None,Cross Earring,None,Nothing,Ethereum Hoodie,"12,05%","5,30%","12,13%","64,95%","3,10%","52,08%","65,90%","2,20%","0,000000117",1392,"36,85",5,"63,89","50,37",2428,550,N
3186,Whitney,Red & Green Aura,Orange And Blue,Flower Power,None,None,Nothing,Chef's Jacket,"10,46%","6,80%","21,66%","3,52%","62,75%","52,08%","65,90%","1,01%","0,000000118",1391,"36,83",5,"63,89","50,36",2429,3186,N
1855,Juanita,Half-Sprayed Wall,Grey And Yellow,None,None,None,Pizza,Go ***** Yourself Tee,"11,25%","6,99%","12,13%","64,95%","62,75%","52,08%","5,00%","1,16%","0,000000118",1390,"36,80",5,"63,89","50,34",2430,1855,N
2461,Ham,Bright Sky,Green And Orange,None,None,Orange Beanie,Nothing,Rich Old White Male Tee,"9,74%","7,18%","13,66%","64,95%","62,75%","3,87%","65,90%","1,19%","0,000000118",1389,"36,78",5,"63,89","50,33",2431,2461,N
830,Ham,Stebo Tag Wall,Orange And Blue,None,None,None,Nothing,White Shirt & Blue Tie,"9,74%","0,74%","21,66%","64,95%","62,75%","52,08%","65,90%","2,28%","0,000000498",560,"14,83",4,"85,84","50,33",2432,830,N
392,Lou,Sunny Beach,Brown And Orange,Clear Lenses Round,None,None,Nothing,Stebo Tee,"12,05%","3,18%","10,38%","3,87%","62,75%","52,08%","65,90%","3,57%","0,000000118",1388,"36,75",5,"63,89","50,32",2433,392,N
1808,Bruno,Deep Blue,Green And Orange,Heart Sunglasses,None,None,Nothing,Guy Fieri Flame Shirt,"10,83%","7,73%","13,66%","4,42%","62,75%","52,08%","65,90%","1,09%","0,000000118",1387,"36,72",5,"63,89","50,30",2434,1808,N
1419,Jeff,Abstract White_Blue,Orange And Blue,None,None,Luart Helmet,Nothing,Luna Tee,"11,25%","5,19%","21,66%","64,95%","62,75%","0,95%","65,90%","3,65%","0,000000118",1386,"36,70",5,"63,89","50,29",2435,1419,N
1088,Whitney,Red & Green Aura,Yellow And Blue,None,None,Propeller Hat,Nothing,Catchphrase Ripped Tee,"10,46%","6,80%","10,22%","64,95%","62,75%","4,02%","65,90%","1,51%","0,000000119",1385,"36,67",5,"63,89","50,28",2436,1088,N
3230,Ham,Abstract Red_Blue,Purple And Green,None,None,None,Pizza,ApeCoin Tee,"9,74%","4,87%","7,60%","64,95%","62,75%","52,08%","5,00%","3,10%","0,000000119",1384,"36,64",5,"63,89","50,26",2437,3230,N
3584,Gordo,Space Gold,Blue And Orange,None,Golden Earring,None,Nothing,Banana Bonanza Hoodie,"10,19%","2,07%","22,00%","64,95%","3,79%","52,08%","65,90%","3,04%","0,000000119",1383,"36,62",5,"63,89","50,25",2438,3584,N
3508,Jeff,Sprayed Wall,Grey And Yellow,None,None,None,Party Whistle,Black Waistcoat,"11,25%","5,30%","12,13%","64,95%","62,75%","52,08%","5,35%","1,46%","0,000000119",1382,"36,59",5,"63,89","50,24",2439,3508,N
2508,Bruno,Deep Blue,Brown And Orange,None,None,None,Nothing,SciFi Space Suit,"10,83%","7,73%","10,38%","64,95%","62,75%","52,08%","65,90%","0,42%","0,000000515",552,"14,61",4,"85,84","50,23",2440,2508,N
